4000.0,0.0
3999.0,0.0
3998.0,0.0
3997.0,0.0
3996.0,0.0
3995.0,0.0
3994.0,0.0
3993.0,0.0
3992.0,0.0
3991.0,0.0
3990.0,0.0
3989.0,0.0
3988.0,0.0
3987.0,0.0
3986.0,0.0
3985.0,0.0
3984.0,0.0
3983.0,0.0
3982.0,0.0
3981.0,0.0
3980.0,0.0
3979.0,0.0
3978.0,0.0
3977.0,0.0
3976.0,0.0
3975.0,0.0
3974.0,0.0
3973.0,0.0
3972.0,0.0
3971.0,0.0
3970.0,0.0
3969.0,0.0
3968.0,0.0
3967.0,0.0
3966.0,0.0
3965.0,0.0
3964.0,0.0
3963.0,0.0
3962.0,0.0
3961.0,0.0
3960.0,0.0
3959.0,0.0
3958.0,0.0
3957.0,0.0
3956.0,0.0
3955.0,0.0
3954.0,0.0
3953.0,0.0
3952.0,0.0
3951.0,0.0
3950.0,0.0
3949.0,0.0
3948.0,0.0
3947.0,0.0
3946.0,0.0
3945.0,0.0
3944.0,0.0
3943.0,0.0
3942.0,0.0
3941.0,0.0
3940.0,0.0
3939.0,0.0
3938.0,0.0
3937.0,0.0
3936.0,0.0
3935.0,0.0
3934.0,0.0
3933.0,0.0
3932.0,0.0
3931.0,0.0
3930.0,0.0
3929.0,0.0
3928.0,0.0
3927.0,0.0
3926.0,0.0
3925.0,0.0
3924.0,0.0
3923.0,0.0
3922.0,0.0
3921.0,0.0
3920.0,0.0
3919.0,0.0
3918.0,0.0
3917.0,0.0
3916.0,0.0
3915.0,0.0
3914.0,0.0
3913.0,0.0
3912.0,0.0
3911.0,0.0
3910.0,0.0
3909.0,0.0
3908.0,0.0
3907.0,0.0
3906.0,0.0
3905.0,0.0
3904.0,0.0
3903.0,0.0
3902.0,0.0
3901.0,0.0
3900.0,0.0
3899.0,0.0
3898.0,0.0
3897.0,0.0
3896.0,0.0
3895.0,0.0
3894.0,0.0
3893.0,0.0
3892.0,0.0
3891.0,0.0
3890.0,0.0
3889.0,0.0
3888.0,0.0
3887.0,0.0
3886.0,0.0
3885.0,0.0
3884.0,0.0
3883.0,0.0
3882.0,0.0
3881.0,0.0
3880.0,0.0
3879.0,0.0
3878.0,0.0
3877.0,0.0
3876.0,0.0
3875.0,0.0
3874.0,0.0
3873.0,0.0
3872.0,0.0
3871.0,0.0
3870.0,0.0
3869.0,0.0
3868.0,0.0
3867.0,0.0
3866.0,0.0
3865.0,0.0
3864.0,0.0
3863.0,0.0
3862.0,0.0
3861.0,0.0
3860.0,0.0
3859.0,0.0
3858.0,0.0
3857.0,0.0
3856.0,0.0
3855.0,0.0
3854.0,0.0
3853.0,0.0
3852.0,0.0
3851.0,0.0
3850.0,0.0
3849.0,0.0
3848.0,0.0
3847.0,0.0
3846.0,0.0
3845.0,0.0
3844.0,0.0
3843.0,0.0
3842.0,0.0
3841.0,0.0
3840.0,0.0
3839.0,0.0
3838.0,0.0
3837.0,0.0
3836.0,0.0
3835.0,0.0
3834.0,0.0
3833.0,0.0
3832.0,0.0
3831.0,0.0
3830.0,0.0
3829.0,0.0
3828.0,0.0
3827.0,0.0
3826.0,0.0
3825.0,0.0
3824.0,0.0
3823.0,0.0
3822.0,0.0
3821.0,0.0
3820.0,0.0
3819.0,0.0
3818.0,0.0
3817.0,0.0
3816.0,0.0
3815.0,0.0
3814.0,0.0
3813.0,0.0
3812.0,0.0
3811.0,0.0
3810.0,0.0
3809.0,0.0
3808.0,0.0
3807.0,0.0
3806.0,0.0
3805.0,-0.002965092880080084
3804.0,-0.00222381966006006
3803.0,0.0014001827489267145
3802.0,0.007083277435746883
3801.0,0.014001827489267087
3800.0,0.02133219599835397
3799.0,0.028250746051874172
3798.0,0.03393384073869434
3797.0,0.03759710762532799
3796.0,0.03840080111902792
3795.0,0.035390020932829516
3794.0,0.03522138466513028
3793.0,0.03496642793029931
3792.0,0.03466177922278578
3791.0,0.03434406703703887
3790.0,0.034049919867507744
3789.0,0.03381596620864159
3788.0,0.033678834554889577
3787.0,0.03367515340070088
3786.0,0.03374229936647288
3785.0,0.03376266107575142
3784.0,0.03376266107575142
3783.0,0.03376266107575142
3782.0,0.03376266107575142
3781.0,0.03376266107575142
3780.0,0.03376266107575142
3779.0,0.03376266107575142
3778.0,0.03376266107575142
3777.0,0.03376266107575142
3776.0,0.03376266107575142
3775.0,0.03376266107575142
3774.0,0.03376266107575142
3773.0,0.03376266107575142
3772.0,0.03376266107575142
3771.0,0.03376266107575142
3770.0,0.03376266107575142
3769.0,0.03376266107575142
3768.0,0.03376266107575142
3767.0,0.03379135435716683
3766.0,0.033816132404758135
3765.0,0.03377825822458197
3764.0,0.0336699207021939
3763.0,0.03350443190851737
3762.0,0.0333563023754748
3761.0,0.03326779028765099
3760.0,0.03324263997453567
3759.0,0.03328085143612885
3758.0,0.0333824246724305
3757.0,0.03355996678345887
3756.0,0.033746695964102395
3755.0,0.03380683433788584
3754.0,0.033726552526138945
3753.0,0.033605409877188255
3752.0,0.03352711884188684
3751.0,0.033495623358312826
3750.0,0.03349711554668921
3749.0,0.033530114133811253
3748.0,0.0336142431002821
3747.0,0.03374121300173886
3746.0,0.03381425122939726
3745.0,0.033743978539582505
3744.0,0.0335539276188818
3743.0,0.03337971424538843
3742.0,0.033271553851679715
3741.0,0.033228773649121565
3740.0,0.033251373637714
3739.0,0.03333935381745701
3738.0,0.03349672188917409
3737.0,0.03369682507946355
3736.0,0.033818484045317676
3735.0,0.033810956450950475
3734.0,0.03366746375103321
3733.0,0.03347253828094812
3732.0,0.033333030079545814
3731.0,0.03325994939299193
3730.0,0.03324972429518858
3729.0,0.03330235478613578
3728.0,0.033417840865833534
3727.0,0.03358605195720023
3726.0,0.03372907042712646
3725.0,0.03382868690180882
3724.0,0.03386039460726767
3723.0,0.03379321192207369
3722.0,0.03368911404230341
3721.0,0.033556160997549725
3720.0,0.03340137915543617
3719.0,0.03324303048546497
3718.0,0.033099400509120865
3717.0,0.03298877474788862
3716.0,0.032929438723253
3715.0,0.03293967795669872
3714.0,0.03297243598677294
3713.0,0.03297821220405555
3712.0,0.03297821220405555
3711.0,0.03297821220405555
3710.0,0.03297821220405555
3709.0,0.03297821220405555
3708.0,0.03297821220405555
3707.0,0.03297821220405555
3706.0,0.03297821220405555
3705.0,0.03297821220405555
3704.0,0.032953565017961255
3703.0,0.032924624555611195
3702.0,0.03295744602651211
3701.0,0.03304910883546604
3700.0,0.03318132746098818
3699.0,0.03333581638159383
3698.0,0.03349429007579818
3697.0,0.03366273006267898
3696.0,0.033803639275289135
3695.0,0.03383201866216687
3694.0,0.033723227223552116
3693.0,0.033526688700191376
3692.0,0.033364471657184695
3691.0,0.03326669246733711
3690.0,0.03323351761515972
3689.0,0.03326494710065256
3688.0,0.0333609809238156
3687.0,0.033521619084648846
3686.0,0.03368551989728611
3685.0,0.03374860660403988
3684.0,0.03371636039722396
3683.0,0.0337200262412614
3682.0,0.033851573048230124
3681.0,0.03406219586019537
3680.0,0.034332163318074205
3679.0,0.034660528581282546
3678.0,0.035022631190886486
3677.0,0.03539944399137329
3676.0,0.03584439513361881
3675.0,0.036319814707822994
3674.0,0.036800991788858504
3673.0,0.03734752066991622
3672.0,0.03790959556785528
3671.0,0.0383063428181835
3670.0,0.0384692422919303
3669.0,0.03838378660862886
3668.0,0.038057054739545376
3667.0,0.03752604714899248
3666.0,0.03696443570688368
3665.0,0.03647007455967581
3664.0,0.035962804512446524
3663.0,0.03543799811391535
3662.0,0.035068748937728635
3661.0,0.034848367371414855
3660.0,0.03474692732361747
3659.0,0.03475621516763999
3658.0,0.03484420665990924
3657.0,0.034965794763697725
3656.0,0.035143765998278
3655.0,0.035390771914930605
3654.0,0.03552561512509676
3653.0,0.03541517296409765
3652.0,0.03520806709340291
3651.0,0.0349454563688262
3650.0,0.03463794472500342
3649.0,0.03432013091069994
3648.0,0.03402864342036493
3647.0,0.03380011074844756
3646.0,0.033671161389397006
3645.0,0.033678423837662445
3644.0,0.03374763558323133
3643.0,0.03376266107575142
3642.0,0.03376266107575142
3641.0,0.03376266107575142
3640.0,0.03376266107575142
3639.0,0.03376266107575142
3638.0,0.03376266107575142
3637.0,0.03376266107575142
3636.0,0.03376266107575142
3635.0,0.03376266107575142
3634.0,0.03372122247384819
3633.0,0.03365918155294675
3632.0,0.03370990546915843
3631.0,0.03387682544482222
3630.0,0.03410325628892109
3629.0,0.03441221550152467
3628.0,0.03481400020571447
3627.0,0.03520588331308847
3626.0,0.03550861977872254
